date;date;parcelle;plot ;modality;plante;nb_feuille;H_fev;d_collet;h_tige;weight_fresh;weight_dry;Nb_larves;h_tige_f1;Elongation;piqure;pollen_beetle;Tortuotype;Tige_A;Tige_B;Tige_C;Tige_eclate;Buissonnante;nb_ramification
44998;2023-03-13;2022- P1;1;OSR + ART;7;na;;10;17;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;1;OSR + ART;8;na;;16;18;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;1;OSR + ART;9;na;;6;21;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;1;OSR + ART;10;na;;9;19;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;1;OSR + ART;11;na;;19.5;17;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;1;OSR + ART;12;na;;20.9;20;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;1;OSR + ART;13;na;;11.7;11;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;1;OSR + ART;14;na;;14;16;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;1;OSR + ART;15;na;;23.2;18;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR;1;na;;10;35;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR;2;na;;17.5;5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR;3;na;;17.5;26;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR;4;na;;18;27;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR;5;na;;8;5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR;6;na;;10;6;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR;7;na;;29;15;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR;8;na;;6;7;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR;9;na;;15;9;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR;10;na;;26;21;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR;11;na;;7;22;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR;12;na;;5;6;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR;13;na;;18;35;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR;14;na;;17.5;11;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR;15;na;;18;27;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + ART;1;na;;12;16;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + ART;2;na;;9;10;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + ART;3;na;;11;15;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + ART;4;na;;11;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + ART;5;na;;13;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + ART;6;na;;24;17.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + ART;7;na;;17;19;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + ART;8;na;;17;8;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + ART;9;na;;17;11;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + ART;10;na;;11;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + ART;11;na;;16;13;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + ART;12;na;;12;13;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + ART;13;na;;17;12;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + ART;14;na;;9;11;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + ART;15;na;;14;13;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + WFB;1;na;;20;19;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + WFB;2;na;;8;17;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + WFB;3;na;;16;19;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + WFB;4;na;;15;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + WFB;5;na;;15;16;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + WFB;6;na;;7;7;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + WFB;7;na;;8;9;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + WFB;8;na;;12;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + WFB;9;na;;11;13;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + WFB;10;na;;17;13;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + WFB;11;na;;15;19;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + WFB;12;na;;16;17;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + WFB;13;na;;15;12;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + WFB;14;na;;11;17;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;2;OSR + WFB;15;na;;11;13;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + ART;1;na;;19;8;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + ART;2;na;;15;9;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + ART;3;na;;20;5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + ART;4;na;;6;6;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + ART;5;na;;13;11;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + ART;6;na;;9;11;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + ART;7;na;;9;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + ART;8;na;;8;15;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + ART;9;na;;12;9;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + ART;10;na;;14;10;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + ART;11;na;;16;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + ART;12;na;;9;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + ART;13;na;;13;18;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + ART;14;na;;18;16;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + ART;15;na;;14;16;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR;1;na;;14;8;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR;2;na;;19;12;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR;3;na;;15;7;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR;4;na;;8;8;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR;5;na;;10;13.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR;6;na;;6;9;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR;7;na;;10;10;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR;8;na;;10;6;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR;9;na;;20;12;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR;10;na;;5;11;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR;11;na;;16;18;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR;12;na;;14;16;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR;13;na;;10;12;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR;14;na;;19;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR;15;na;;15;13;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + WFB;1;na;;8;9;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + WFB;2;na;;11;11;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + WFB;3;na;;17;21;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + WFB;4;na;;4;17;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + WFB;5;na;;27;5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + WFB;6;na;;15;20;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + WFB;7;na;;13;17;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + WFB;8;na;;11;18.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + WFB;9;na;;14;22;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + WFB;10;na;;10;16;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + WFB;11;na;;11;17.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + WFB;12;na;;16;20;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + WFB;13;na;;8;21;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + WFB;14;na;;13;16;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P1;3;OSR + WFB;15;na;;9;10;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + ART;1;na;;25;18;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + ART;2;na;;10;15;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + ART;3;na;;12;19;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + ART;4;na;;27;13;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + ART;5;na;;15;20;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + ART;6;na;;19;25.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + ART;7;na;;30;27;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + ART;8;na;;9;12.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + ART;9;na;;11;15;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + ART;10;na;;21;24;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + ART;11;na;;25;25.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + ART;12;na;;5;15;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + ART;13;na;;15;20;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + ART;14;na;;35;15;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + ART;15;na;;5;11;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + SFB;1;na;;26;26;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + SFB;2;na;;17;20;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + SFB;3;na;;17;24;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + SFB;4;na;;16;23;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + SFB;5;na;;25;22;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + SFB;6;na;;27;27;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + SFB;7;na;;23;28.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + SFB;8;na;;25;17;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + SFB;9;na;;13;20;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + SFB;10;na;;10;22;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + SFB;11;na;;24;24.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + SFB;12;na;;19;22;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + SFB;13;na;;17;20;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + SFB;14;na;;22;20;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + SFB;15;na;;21;20;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR;1;na;;26;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR;2;na;;14;13;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR;3;na;;18;10;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR;4;na;;25;13.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR;5;na;;24;11;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR;6;na;;17;11;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR;7;na;;20;13;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR;8;na;;8;16;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR;9;na;;27;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR;10;na;;28;11;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR;11;na;;20;13;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR;12;na;;14;12;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR;13;na;;15;11;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR;14;na;;27;13.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR;15;na;;19;12.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + SFB;1;na;;20;13;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + SFB;2;na;;18;16;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + SFB;3;na;;9;13;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + SFB;4;na;;30;16;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + SFB;5;na;;5;13;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + SFB;6;na;;21;11;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + SFB;7;na;;15;9;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + SFB;8;na;;16;11;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + SFB;9;na;;6;15;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + SFB;10;na;;20;13.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + SFB;11;na;;24;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + SFB;12;na;;8;12;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + SFB;13;na;;13;12;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + SFB;14;na;;11;17;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + SFB;15;na;;12;18;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + ART;1;na;;25;13;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + ART;2;na;;14;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + ART;3;na;;13;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + ART;4;na;;19;13.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + ART;5;na;;18;13.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + ART;6;na;;23;12;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + ART;7;na;;20;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + ART;8;na;;16;13.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + ART;9;na;;27;20;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + ART;10;na;;27;15.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + ART;11;na;;26;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + ART;12;na;;20;14.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + ART;13;na;;22;12;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + ART;14;na;;16;11;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + ART;15;na;;16;16;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + WFB;1;na;;31;23;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + WFB;2;na;;16;12;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + WFB;3;na;;19;26;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + WFB;4;na;;24;25;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + WFB;5;na;;28;13.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + WFB;6;na;;26;28.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + WFB;7;na;;42;18;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + WFB;8;na;;20;9;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + WFB;9;na;;23;20;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + WFB;10;na;;15;33;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + WFB;11;na;;16;13.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + WFB;12;na;;24;14.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + WFB;13;na;;12;13.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + WFB;14;na;;10;11;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;1;OSR + WFB;15;na;;27;12.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR;1;na;;22;24;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR;2;na;;27;21;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR;3;na;;17;20;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR;4;na;;9;13;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR;5;na;;5;23;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR;6;na;;28;26;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR;7;na;;29;22;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR;8;na;;21;21;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR;9;na;;30;25;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR;10;na;;24;25;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR;11;na;;16;19;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR;12;na;;29;24;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR;13;na;;24;22;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR;14;na;;7;9;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR;15;na;;24;24;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + WFB;1;na;;13;13.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + WFB;2;na;;9;17;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + WFB;3;na;;9;17;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + WFB;4;na;;12;11.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + WFB;5;na;;8;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + WFB;6;na;;6;29;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + WFB;7;na;;15;20;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + WFB;8;na;;13;15;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + WFB;9;na;;10;13;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + WFB;10;na;;8;30;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + WFB;11;na;;6;18;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + WFB;12;na;;14;31;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + WFB;13;na;;8;19;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + WFB;14;na;;9;23;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;2;OSR + WFB;15;na;;7;23;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + ART;1;na;;15;20;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + ART;2;na;;15;22;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + ART;3;na;;15;20;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + ART;4;na;;22;19;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + ART;5;na;;15;22;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + ART;6;na;;19;23;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + ART;7;na;;6;17.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + ART;8;na;;16;28;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + ART;9;na;;17;15;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + ART;10;na;;20;16;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + ART;11;na;;28;26;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + ART;12;na;;9;17.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + ART;13;na;;16;28;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + ART;14;na;;3;22;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + ART;15;na;;31;16;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + WFB;1;na;;16;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + WFB;2;na;;20;20.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + WFB;3;na;;12;18;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + WFB;4;na;;15;22;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + WFB;5;na;;10;14;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + WFB;6;na;;20;22;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + WFB;7;na;;9;14.5;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + WFB;8;na;;18;21;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + WFB;9;na;;15;21;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + WFB;10;na;;21;12;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + WFB;11;na;;24;20;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + WFB;12;na;;14;17;;;;na;;na;na;;na;na;na;na;na;
44998;2023-03-13;2022- P2;3;OSR + WFB;13;na;;16;20;;;;na;;na;na;;na;na;na;na;na;
